awardID,awardFixedID,awardCode,publishedYear,isHeading,wageAllowanceID,wageAllowanceFixedID,versionNumber,sourceWgeAllowanceID,allowanceLookupCode,clauseID,clauseFixedID,clauseLookupID,clauses,clauseDisplayOrder,parentAllowance,allowance,type,isAllPurpose,rate,baseRate,basePayRateID,rateUnit,allowanceAmount,paymentFrequency,displayOrder,operativeFrom,operativeTo,lastModifiedDateTime
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,6ac3fe11-952f-f011-8c4d-00224894de5b,518,5,b8625afa-1c2a-f011-8c4d-00224894de5b,10,f43f0500-952f-f011-8c4d-00224894de5b,989,280,21.5(n)(i),280,,Tower allowance—exceeds 15m in height,Detail,0,3.20,1068.40,BR90416,Percent,0.90,per hour,1,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,e0c2fe11-952f-f011-8c4d-00224894de5b,12329,5,99994afb-1c2a-f011-8c4d-00224894d59c,10,4b400500-952f-f011-8c4d-00224894de5b,23466,857,21.5(n)(ii),281,,Tower allowance—each additional 15m in height,Detail,0,3.20,1068.40,BR90416,Percent,0.90,a further per hour,1,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,6fc3fe11-952f-f011-8c4d-00224894de5b,520,5,e8085500-1d2a-f011-8c4d-00224894de5b,10,f53f0500-952f-f011-8c4d-00224894de5b,990,290,21.5(o),290,,Roof repairs allowance,Detail,0,4.00,1068.40,BR90416,Percent,1.12,per hour,1,01-07-2025,,03-06-2025 01:31:28
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,74c3fe11-952f-f011-8c4d-00224894de5b,521,5,ed085500-1d2a-f011-8c4d-00224894de5b,10,f63f0500-952f-f011-8c4d-00224894de5b,991,300,21.5(p),300,,Second hand timber allowance,Detail,0,12.60,1068.40,BR90416,Percent,3.54,per day,1,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,7bc3fe11-952f-f011-8c4d-00224894de5b,522,5,f2085500-1d2a-f011-8c4d-00224894de5b,10,f73f0500-952f-f011-8c4d-00224894de5b,992,310,21.5(q),310,,Spray application allowance,Detail,0,3.20,1068.40,BR90416,Percent,0.90,per hour,1,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,80c3fe11-952f-f011-8c4d-00224894de5b,524,5,fd085500-1d2a-f011-8c4d-00224894de5b,10,f93f0500-952f-f011-8c4d-00224894de5b,994,330,21.5(r)(i),330,,Swing scaffold allowance—for the first 4 hours,Detail,0,23.20,1068.40,BR90416,Percent,6.52,for the first 4 hours or part thereof,1,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,85c3fe11-952f-f011-8c4d-00224894de5b,525,5,02095500-1d2a-f011-8c4d-00224894de5b,10,f93f0500-952f-f011-8c4d-00224894de5b,994,330,21.5(r)(i),330,,Swing scaffold allowance—for each hour thereafter,Detail,0,4.80,1068.40,BR90416,Percent,1.35,per hour,2,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,8ac3fe11-952f-f011-8c4d-00224894de5b,527,5,0d095500-1d2a-f011-8c4d-00224894de5b,10,fb3f0500-952f-f011-8c4d-00224894de5b,996,350,21.5(s)(i),350,,Toxic substances allowance—working with toxic substances,Detail,0,4.00,1068.40,BR90416,Percent,1.12,per hour,1,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,8fc3fe11-952f-f011-8c4d-00224894de5b,528,5,12095500-1d2a-f011-8c4d-00224894de5b,10,fb3f0500-952f-f011-8c4d-00224894de5b,996,350,21.5(s)(i),350,,Toxic substances allowance—working in close proximity to toxic substances,Detail,0,3.20,1068.40,BR90416,Percent,0.90,per hour,2,01-07-2025,,03-06-2025 01:31:29
c83f0500-952f-f011-8c4d-00224894de5b,29,MA000029,2025,0,94c3fe11-952f-f011-8c4d-00224894de5b,529,5,17095500-1d2a-f011-8c4d-00224894de5b,10,fc3f0500-952f-f011-8c4d-00224894de5b,997,360,21.5(t),360,,Collection of monies allowance,Detail,0,29.30,1068.40,BR90416,Percent,8.24,per week,1,01-07-2025,,03-06-2025 01:31:28
811fbe8a-952f-f011-8c4d-002248952826,30,MA000030,2025,0,2967bb90-952f-f011-8c4d-002248952826,530,5,29095500-1d2a-f011-8c4d-00224894de5b,10,871fbe8a-952f-f011-8c4d-002248952826,998,20,19.1(a),40,,Penalty—Saturday,Detail,0,25.00,1075.20,BR90526,Percent,7.07,per hour,1,01-07-2025,,03-06-2025 01:32:36
811fbe8a-952f-f011-8c4d-002248952826,30,MA000030,2025,0,2e67bb90-952f-f011-8c4d-002248952826,531,5,2e095500-1d2a-f011-8c4d-00224894de5b,10,881fbe8a-952f-f011-8c4d-002248952826,999,30,19.1(b),50,,Penalty—Sunday or public holiday,Detail,0,50.00,1075.20,BR90526,Percent,14.15,per hour,1,01-07-2025,,03-06-2025 01:32:36
811fbe8a-952f-f011-8c4d-002248952826,30,MA000030,2025,0,3367bb90-952f-f011-8c4d-002248952826,532,5,33095500-1d2a-f011-8c4d-00224894de5b,10,891fbe8a-952f-f011-8c4d-002248952826,1000,40,19.1(c),60,,Penalty—Monday to Friday outside daily spread of ordinary hours,Detail,0,25.00,1075.20,BR90526,Percent,7.07,per hour,1,01-07-2025,,03-06-2025 01:32:35
b03dea06-962f-f011-8c4e-0022481268c7,31,MA000031,2025,0,d9a8e90c-962f-f011-8c4e-0022481268c7,534,6,55095500-1d2a-f011-8c4d-00224894de5b,10,c63dea06-962f-f011-8c4e-0022481268c7,1001,140,18.2(b)(ii),140,,Managerial allowance for Senior Doctors only—Level 1,Detail,0,5.56,124060.00,BR90562,Percent,"6,897.74",per annum,2,01-07-2025,,03-06-2025 01:28:46
b03dea06-962f-f011-8c4e-0022481268c7,31,MA000031,2025,0,cea8e90c-962f-f011-8c4e-0022481268c7,11899,5,bca15f04-1d2a-f011-8c4e-00224892cf43,10,de3dea06-962f-f011-8c4e-0022481268c7,22925,191,18.2(b)(iii),150,,Managerial allowance for Senior Doctors only—Level 2,Detail,0,13.02,124060.00,BR90562,Percent,"16,152.61",per annum,1,01-07-2025,,03-06-2025 01:28:45
b03dea06-962f-f011-8c4e-0022481268c7,31,MA000031,2025,0,d4a8e90c-962f-f011-8c4e-0022481268c7,11900,5,c6a15f04-1d2a-f011-8c4e-00224892cf43,10,df3dea06-962f-f011-8c4e-0022481268c7,22926,192,18.2(b)(iv),160,,Managerial allowance for Senior Doctors only—Level 3,Detail,0,20.50,124060.00,BR90562,Percent,"25,432.30",per annum,1,01-07-2025,,03-06-2025 01:28:45
b03dea06-962f-f011-8c4e-0022481268c7,31,MA000031,2025,0,dea8e90c-962f-f011-8c4e-0022481268c7,537,5,7f095500-1d2a-f011-8c4d-00224894de5b,10,c73dea06-962f-f011-8c4e-0022481268c7,1002,150,20.5(a),200,,Sleepover arrangement—Doctors in training,Detail,0,.08,124060.00,BR90562,Percent,99.25,per sleepover period,1,01-07-2025,,03-06-2025 01:28:45
4b827744-952f-f011-8c4d-002248952826,32,MA000032,2025,0,36cb6f4a-952f-f011-8c4d-002248952826,538,5,84095500-1d2a-f011-8c4d-00224894de5b,10,5e827744-952f-f011-8c4d-002248952826,1003,20,16.2,50,,All-purpose industry allowance,Detail,1,216.60,1068.40,BR90577,Percent,60.91,per week,1,01-07-2025,,03-06-2025 01:32:14
4b827744-952f-f011-8c4d-002248952826,32,MA000032,2025,0,1ccb6f4a-952f-f011-8c4d-002248952826,12023,5,e1bd92fc-1c2a-f011-8c4d-000d3acbcde3,10,5f827744-952f-f011-8c4d-002248952826,1004,30,18.2(b),60,,Multi crane lift allowance—where 2 cranes are engaged,Detail,0,16.10,1068.40,BR90577,Percent,4.53,per day,1,01-07-2025,,03-06-2025 01:32:14
4b827744-952f-f011-8c4d-002248952826,32,MA000032,2025,0,22cb6f4a-952f-f011-8c4d-002248952826,12024,5,edbd92fc-1c2a-f011-8c4d-000d3acbcde3,10,5f827744-952f-f011-8c4d-002248952826,1004,30,18.2(b),60,,Multi crane lift allowance—where 3 cranes are engaged,Detail,0,31.90,1068.40,BR90577,Percent,8.97,per day,2,01-07-2025,,03-06-2025 01:32:15
4b827744-952f-f011-8c4d-002248952826,32,MA000032,2025,0,29cb6f4a-952f-f011-8c4d-002248952826,12025,5,f7bd92fc-1c2a-f011-8c4d-000d3acbcde3,10,5f827744-952f-f011-8c4d-002248952826,1004,30,18.2(b),60,,Multi crane lift allowance—where 4 cranes are engaged,Detail,0,47.70,1068.40,BR90577,Percent,13.41,per day,3,01-07-2025,,03-06-2025 01:32:15
4b827744-952f-f011-8c4d-002248952826,32,MA000032,2025,0,30cb6f4a-952f-f011-8c4d-002248952826,12026,5,08be92fc-1c2a-f011-8c4d-000d3acbcde3,10,5f827744-952f-f011-8c4d-002248952826,1004,30,18.2(b),60,,Multi crane lift allowance—where more than 4 cranes are engaged,Detail,0,63.80,1068.40,BR90577,Percent,17.94,per day,4,01-07-2025,,03-06-2025 01:32:15
4b827744-952f-f011-8c4d-002248952826,32,MA000032,2025,0,3bcb6f4a-952f-f011-8c4d-002248952826,544,5,a3095500-1d2a-f011-8c4d-00224894de5b,10,64827744-952f-f011-8c4d-002248952826,1009,80,18.2(c),70,,Pile driving allowance,Detail,0,78.10,1068.40,BR90577,Percent,21.96,per day or part thereof,1,01-07-2025,,03-06-2025 01:32:14
76467897-952f-f011-8c4e-0022480ff7a2,33,MA000033,2025,0,538e709d-952f-f011-8c4e-0022480ff7a2,545,5,aa095500-1d2a-f011-8c4d-00224894de5b,10,80467897-952f-f011-8c4e-0022480ff7a2,1010,20,18.3(a),20,,First aid allowance,Detail,1,70.00,964.50,BR90690,Percent,17.77,per week,1,01-07-2025,,03-06-2025 01:24:07
24d8b513-962f-f011-8c4d-00224897b7fd,34,MA000034,2025,0,6884b019-962f-f011-8c4d-00224897b7fd,548,5,b9095500-1d2a-f011-8c4d-00224894de5b,10,30d8b513-962f-f011-8c4d-00224897b7fd,1012,90,17.2(a)(i),80,,On-call allowance—between rostered shifts or ordinary hours on—Monday to Friday inclusive,Detail,0,2.35,1164.20,BR90708,Percent,27.36,per 24-hour period or part thereof,1,01-07-2025,,03-06-2025 01:35:35
24d8b513-962f-f011-8c4d-00224897b7fd,34,MA000034,2025,0,5284b019-962f-f011-8c4d-00224897b7fd,12122,5,10048b02-1d2a-f011-8c4d-000d3acbcde3,10,30d8b513-962f-f011-8c4d-00224897b7fd,1012,90,17.2(a)(i),80,,On-call allowance—between rostered shifts or ordinary hours on—Saturday,Detail,0,3.54,1164.20,BR90708,Percent,41.21,per 24-hour period or part thereof,2,01-07-2025,,03-06-2025 01:35:35
24d8b513-962f-f011-8c4d-00224897b7fd,34,MA000034,2025,0,6384b019-962f-f011-8c4d-00224897b7fd,12123,5,1c048b02-1d2a-f011-8c4d-000d3acbcde3,10,30d8b513-962f-f011-8c4d-00224897b7fd,1012,90,17.2(a)(i),80,,"On-call allowance—between rostered shifts or ordinary hours on—Sunday, public holiday or non-rostered day",Detail,0,4.13,1164.20,BR90708,Percent,48.08,per 24-hour period or part thereof,3,01-07-2025,,03-06-2025 01:35:35
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,1,6ef6aa73-952f-f011-8c4d-00224810246b,11988,5,e14c5710-1d2a-f011-8c4e-00224892cf43,10,95f7c95b-952f-f011-8c4d-00224810246b,1015,40,18.2(b)(i),10,,General Employment Conditions,Detail,0,,,,,,,1,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,73f6aa73-952f-f011-8c4d-00224810246b,552,5,ce095500-1d2a-f011-8c4d-00224894de5b,10,95f7c95b-952f-f011-8c4d-00224810246b,1015,40,18.2(b)(i),10,,"Leading hand, in charge of—2 to 6 employees",Detail,1,115.00,948.00,BR90750,Percent,28.69,per week,2,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,78f6aa73-952f-f011-8c4d-00224810246b,553,5,d3095500-1d2a-f011-8c4d-00224894de5b,10,95f7c95b-952f-f011-8c4d-00224810246b,1015,40,18.2(b)(i),10,,"Leading hand, in charge of—7 to 10 employees",Detail,1,134.00,948.00,BR90750,Percent,33.43,per week,3,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,6f97a579-952f-f011-8c4d-00224810246b,554,5,d8095500-1d2a-f011-8c4d-00224894de5b,10,95f7c95b-952f-f011-8c4d-00224810246b,1015,40,18.2(b)(i),10,,"Leading hand, in charge of—11 to 20 employees",Detail,1,191.00,948.00,BR90750,Percent,47.65,per week,4,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,7497a579-952f-f011-8c4d-00224810246b,555,5,e1095500-1d2a-f011-8c4d-00224894de5b,10,95f7c95b-952f-f011-8c4d-00224810246b,1015,40,18.2(b)(i),10,,"Leading hand, in charge of—More than 20 employees",Detail,1,240.00,948.00,BR90750,Percent,59.88,per week,5,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,7997a579-952f-f011-8c4d-00224810246b,556,5,e6095500-1d2a-f011-8c4d-00224894de5b,10,96f7c95b-952f-f011-8c4d-00224810246b,1016,50,18.2(c),20,,First aid allowance,Detail,1,14.00,948.00,BR90750,Percent,3.49,per day,1,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,1,7e97a579-952f-f011-8c4d-00224810246b,557,5,eb095500-1d2a-f011-8c4d-00224894de5b,10,97f7c95b-952f-f011-8c4d-00224810246b,1017,120,33.4,100,,Broadacre Farming and Livestock Operations,Detail,0,,,,,,,1,01-07-2025,,03-06-2025 01:25:14
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,8397a579-952f-f011-8c4d-00224810246b,558,5,f0095500-1d2a-f011-8c4d-00224894de5b,10,97f7c95b-952f-f011-8c4d-00224810246b,1017,120,33.4,100,,"Station hand—jetting, spraying, swabbing sheep",Detail,0,17.00,948.00,BR90750,Percent,4.24,per day,2,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,1,69f6aa73-952f-f011-8c4d-00224810246b,12099,5,47038b02-1d2a-f011-8c4d-000d3acbcde3,10,7bf7c95b-952f-f011-8c4d-00224810246b,127,210,51.3(b),240,,Shearing Operations,Detail,0,,,,,,,1,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,64f6aa73-952f-f011-8c4d-00224810246b,11989,5,98bc92fc-1c2a-f011-8c4d-000d3acbcde3,10,7bf7c95b-952f-f011-8c4d-00224810246b,127,210,51.3(b),240,,Lack of amenities allowance,Detail,0,51.50,948.00,BR90750,Percent,12.85,per day,2,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,8897a579-952f-f011-8c4d-00224810246b,559,5,f5095500-1d2a-f011-8c4d-00224894de5b,10,98f7c95b-952f-f011-8c4d-00224810246b,1018,430,51.9(f),430,,Conditions allowance,Detail,0,602.30,948.00,BR90750,Percent,150.27,per week,1,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,8d97a579-952f-f011-8c4d-00224810246b,560,5,fa095500-1d2a-f011-8c4d-00224894de5b,10,98f7c95b-952f-f011-8c4d-00224810246b,1018,430,51.9(f),430,,Enterprise flexibility allowance,Detail,0,853.80,948.00,BR90750,Percent,213.02,per week,2,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,9297a579-952f-f011-8c4d-00224810246b,561,5,ff095500-1d2a-f011-8c4d-00224894de5b,10,98f7c95b-952f-f011-8c4d-00224810246b,1018,430,51.9(f),430,,Woolrolling allowance,Detail,0,426.80,948.00,BR90750,Percent,106.49,per week,3,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,9797a579-952f-f011-8c4d-00224810246b,562,5,040a5500-1d2a-f011-8c4d-00224894de5b,10,98f7c95b-952f-f011-8c4d-00224810246b,1018,430,51.9(f),430,,Bookkeeping allowance,Detail,0,277.50,948.00,BR90750,Percent,69.24,per week,4,01-07-2025,,03-06-2025 01:25:15
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,9c97a579-952f-f011-8c4d-00224810246b,563,5,090a5500-1d2a-f011-8c4d-00224894de5b,10,99f7c95b-952f-f011-8c4d-00224810246b,1019,440,52.1(b),440,,Allowance where sleeping quarters not provided—to pay for sleeping quarters,Detail,0,259.40,948.00,BR90750,Percent,64.72,per night,1,01-07-2025,,03-06-2025 01:25:14
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,a197a579-952f-f011-8c4d-00224810246b,564,5,0e0a5500-1d2a-f011-8c4d-00224894de5b,10,9af7c95b-952f-f011-8c4d-00224810246b,1020,450,52.2,450,,"Allowance where sleeping quarters not provided—travel time in excess of one hour per day, between shed and sleeping quarters",Detail,0,85.60,948.00,BR90750,Percent,21.36,per hour,1,01-07-2025,,03-06-2025 01:25:14
6cf7c95b-952f-f011-8c4d-00224810246b,35,MA000035,2025,0,a697a579-952f-f011-8c4d-00224810246b,565,5,130a5500-1d2a-f011-8c4d-00224894de5b,10,9bf7c95b-952f-f011-8c4d-00224810246b,1021,460,52.3(a),461,,Allowance where sleeping quarters not provided—travelling allowance (more than 65 km distance from shed)—Shearers (or Crutchers) only,Detail,0,77.00,948.00,BR90750,Percent,19.21,per day,1,01-07-2025,,03-06-2025 01:25:14
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,8b9104b1-952f-f011-8c4e-00224892cf43,585,5,800a5500-1d2a-f011-8c4d-00224894de5b,10,84890aa5-952f-f011-8c4e-00224892cf43,1034,140,17.2(a),7,,On call—fire sprinkler employee—permanent stand-by,Detail,0,6.80,1068.40,BR90900,Percent,72.65,per week,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,929104b1-952f-f011-8c4e-00224892cf43,586,5,860a5500-1d2a-f011-8c4d-00224894de5b,10,86890aa5-952f-f011-8c4e-00224892cf43,1035,150,17.2(b),8,,"On-call—fire sprinkler employee—other than permanent stand-by, Monday to Friday",Detail,0,.70,1068.40,BR90900,Percent,7.48,per night,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,979104b1-952f-f011-8c4e-00224892cf43,587,5,8b0a5500-1d2a-f011-8c4d-00224894de5b,10,86890aa5-952f-f011-8c4e-00224892cf43,1035,150,17.2(b),8,,"On-call—fire sprinkler employee—other than permanent stand-by, Saturday, Sunday and public holiday",Detail,0,5.00,1068.40,BR90900,Percent,53.42,per day,2,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,2a9104b1-952f-f011-8c4e-00224892cf43,566,5,190a5500-1d2a-f011-8c4d-00224894de5b,10,6a890aa5-952f-f011-8c4e-00224892cf43,1022,20,21.3(a),23,,Industry allowance,Detail,1,3.70,1068.40,BR90900,Percent,39.53,per week,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,2f9104b1-952f-f011-8c4e-00224892cf43,567,5,1e0a5500-1d2a-f011-8c4d-00224894de5b,10,6e890aa5-952f-f011-8c4e-00224892cf43,1023,30,21.3(b)(ii),30,,Plumbing trade allowance,Detail,1,3.00,1068.40,BR90900,Percent,32.05,per week,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,359104b1-952f-f011-8c4e-00224892cf43,568,5,240a5500-1d2a-f011-8c4d-00224894de5b,10,70890aa5-952f-f011-8c4e-00224892cf43,1024,40,21.3(c),40,,Registration allowance,Detail,1,4.00,1068.40,BR90900,Percent,42.74,per week,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,3d9104b1-952f-f011-8c4e-00224892cf43,569,5,290a5500-1d2a-f011-8c4d-00224894de5b,10,72890aa5-952f-f011-8c4e-00224892cf43,1025,50,21.3(d)(i),50,,Special fixed allowance,Detail,1,.00,1068.40,BR90900,Percent,7.70,per week,1,01-01-2010,,11-07-2025 03:46:43
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,429104b1-952f-f011-8c4e-00224892cf43,570,5,2e0a5500-1d2a-f011-8c4d-00224894de5b,10,74890aa5-952f-f011-8c4e-00224892cf43,1026,60,21.3(e)(ii),60,,Fire sprinkler fitting trade allowance—tradespersons only,Detail,1,.75,1068.40,BR90900,Percent,8.01,per week,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,d39004b1-952f-f011-8c4e-00224892cf43,12330,5,9f994afb-1c2a-f011-8c4d-00224894d59c,10,1d8a0aa5-952f-f011-8c4e-00224892cf43,23467,777,21.3(e)(iv),69,,Plumbing trade allowance—classifications below Sprinkler fitting tradesperson Level 1,Detail,1,3.00,1068.40,BR90900,Percent,0.84,per hour on an incidence basis,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,479104b1-952f-f011-8c4e-00224892cf43,571,5,330a5500-1d2a-f011-8c4d-00224894de5b,10,77890aa5-952f-f011-8c4e-00224892cf43,1027,70,21.3(f),80,,Industry disability allowance,Detail,1,3.80,1068.40,BR90900,Percent,40.60,per week,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,4c9104b1-952f-f011-8c4e-00224892cf43,572,5,380a5500-1d2a-f011-8c4d-00224894de5b,10,77890aa5-952f-f011-8c4e-00224892cf43,1027,70,21.3(f),80,,"Space, height and dirt money allowance",Detail,1,3.50,1068.40,BR90900,Percent,37.39,per week,2,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,529104b1-952f-f011-8c4e-00224892cf43,574,5,420a5500-1d2a-f011-8c4d-00224894de5b,10,78890aa5-952f-f011-8c4e-00224892cf43,1028,80,21.3(g),90,,Sprinkler fitters adjustment—sprinkler fitting worker Level 2/Sprinkler fitter tradesperson Level 1 or above,Detail,1,3.30,1068.40,BR90900,Percent,35.26,per week,2,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,5e9104b1-952f-f011-8c4e-00224892cf43,575,5,470a5500-1d2a-f011-8c4d-00224894de5b,10,78890aa5-952f-f011-8c4e-00224892cf43,1028,80,21.3(g),90,,Sprinkler fitters adjustment—sprinkler fitting worker Level 1,Detail,1,2.80,1068.40,BR90900,Percent,29.92,per week,3,01-07-2025,,03-06-2025 01:28:27
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,659104b1-952f-f011-8c4e-00224892cf43,577,5,510a5500-1d2a-f011-8c4d-00224894de5b,10,7b890aa5-952f-f011-8c4e-00224892cf43,1029,90,21.3(h)(i),100,,Leading hand allowance—not more than 1 employee,Detail,1,2.40,1068.40,BR90900,Percent,25.64,per week,2,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,6b9104b1-952f-f011-8c4e-00224892cf43,578,5,560a5500-1d2a-f011-8c4d-00224894de5b,10,7b890aa5-952f-f011-8c4e-00224892cf43,1029,90,21.3(h)(i),100,,Leading hand allowance—2 to 5 employees,Detail,1,5.30,1068.40,BR90900,Percent,56.63,per week,3,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,719104b1-952f-f011-8c4e-00224892cf43,579,5,5f0a5500-1d2a-f011-8c4d-00224894de5b,10,7b890aa5-952f-f011-8c4e-00224892cf43,1029,90,21.3(h)(i),100,,Leading hand allowance—6 to 10 employees,Detail,1,6.80,1068.40,BR90900,Percent,72.65,per week,4,01-07-2025,,03-06-2025 01:28:27
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,799104b1-952f-f011-8c4e-00224892cf43,580,5,640a5500-1d2a-f011-8c4d-00224894de5b,10,7b890aa5-952f-f011-8c4e-00224892cf43,1029,90,21.3(h)(i),100,,Leading hand allowance—over 10 employees,Detail,1,9.00,1068.40,BR90900,Percent,96.16,per week,5,01-07-2025,,03-06-2025 01:28:27
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,d99004b1-952f-f011-8c4e-00224892cf43,12331,5,a6994afb-1c2a-f011-8c4d-00224894d59c,10,1e8a0aa5-952f-f011-8c4e-00224892cf43,23468,778,21.3(h)(ii),101,,Leading hand allowance—daily hire employees—not more than 1 employee,Detail,1,2.40,1068.40,BR90900,Percent,0.70,per hour,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,de9004b1-952f-f011-8c4e-00224892cf43,12332,5,ac994afb-1c2a-f011-8c4d-00224894d59c,10,1e8a0aa5-952f-f011-8c4e-00224892cf43,23468,778,21.3(h)(ii),101,,Leading hand allowance—daily hire employees—2 to 5 employees,Detail,1,5.30,1068.40,BR90900,Percent,1.54,per hour,2,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,e59004b1-952f-f011-8c4e-00224892cf43,12333,5,b3994afb-1c2a-f011-8c4d-00224894d59c,10,1e8a0aa5-952f-f011-8c4e-00224892cf43,23468,778,21.3(h)(ii),101,,Leading hand allowance—daily hire employees—6 to 10 employees,Detail,1,6.80,1068.40,BR90900,Percent,1.97,per hour,3,01-07-2025,,03-06-2025 01:28:26
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,ea9004b1-952f-f011-8c4e-00224892cf43,12334,5,bc994afb-1c2a-f011-8c4d-00224894d59c,10,1e8a0aa5-952f-f011-8c4e-00224892cf43,23468,778,21.3(h)(ii),101,,Leading hand allowance—daily hire employees—over 10 employees,Detail,1,9.00,1068.40,BR90900,Percent,2.61,per hour,4,01-07-2025,,03-06-2025 01:28:27
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,9e9104b1-952f-f011-8c4e-00224892cf43,593,5,900a5500-1d2a-f011-8c4d-00224894de5b,10,8a890aa5-952f-f011-8c4e-00224892cf43,1037,170,21.4(a)(i),140,,Requirement to act on plumber's licence,Detail,0,5.20,1068.40,BR90900,Percent,1.46,per hour,1,01-07-2025,,03-06-2025 01:28:25
5b890aa5-952f-f011-8c4e-00224892cf43,36,MA000036,2025,0,a39104b1-952f-f011-8c4e-00224892cf43,594,5,950a5500-1d2a-f011-8c4d-00224894de5b,10,8c890aa5-952f-f011-8c4e-00224892cf43,1038,180,21.4(b)(i),160,,Oxy-acetylene welding allowance,Detail,0,3.00,1068.40,BR90900,Percent,0.84,per hour,1,01-07-2025,,03-06-2025 01:28:25
