awardID,awardFixedID,awardCode,allowanceLookupCode,publishedYear,isHeading,expenseAllowanceID,expenseAllowanceFixedID,versionNumber,sourceExpenseAllowanceID,clauseID,clauseFixedID,clauseLookupID,clauses,clauseDisplayOrder,parentAllowance,allowance,isAllPurpose,type,allowanceAmount,allowanceAmountLastAdjusted,roundValue,paymentFrequency,cpiSeriesID,cpiGroupDescription,cpiValueCurrentYear,cpiQuarterCurrentYear,cpiValueLastAdjusted,lastAdjustedYear,cpiQuarterLastAdjusted,displayOrder,OperativeFrom,operativeTo,lastModifiedDateTime
ffd470e7-982f-f011-8c4e-000d3acb71b1,106,MA000106,10,2025,0,0dd670e7-982f-f011-8c4e-000d3acb71b1,5301,1,f7442958-1a2a-f011-8c4d-000d3ad2b647,10d570e7-982f-f011-8c4e-000d3acb71b1,13427,42,17.7(a)(i),70,,Mobile telephone allowance—maximum phone plan payable,0,Detail,100.00,100.00,2,per month (reimbursement see clause 17.7(a)(ii)),A2328546F,Telecommunication equipment and services;  Australia  (was Telecommunication),76.20,March Quarter,103.40,2014,March Quarter,1,01-07-2014,,25-06-2025 23:38:25
996defb5-982f-f011-8c4e-00224811a9bb,107,MA000107,10,2025,0,386eefb5-982f-f011-8c4e-00224811a9bb,655,5,1c29f65c-1a2a-f011-8c4e-000d3ad25d6f,a46defb5-982f-f011-8c4e-00224811a9bb,2310,60,19.4(a),50,,Meal allowance,0,Detail,18.38,17.92,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:27:04
996defb5-982f-f011-8c4e-00224811a9bb,107,MA000107,10,2025,0,366eefb5-982f-f011-8c4e-00224811a9bb,654,4,1a29f65c-1a2a-f011-8c4e-000d3ad25d6f,a36defb5-982f-f011-8c4e-00224811a9bb,2309,50,19.4(b),60,,Motor vehicle allowance,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:36:07
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,d5aef94c-982f-f011-8c4e-000d3a6a6511,659,5,2929f65c-1a2a-f011-8c4e-000d3ad25d6f,55acf94c-982f-f011-8c4e-000d3a6a6511,2313,170,29.3(a)(i),20,Inshore Diver,Meal allowance—overtime,0,Detail,11.35,11.06,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:19:16
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,e2fcf152-982f-f011-8c4e-000d3a6a6511,9607,5,778ff754-1a2a-f011-8c4e-00224811a9bb,55acf94c-982f-f011-8c4e-000d3a6a6511,2313,170,29.3(a)(i),20,Inshore Diver,Meal allowance—late cancellation of overtime,0,Detail,11.35,11.06,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,2,01-07-2025,,03-06-2025 01:19:16
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,8aaef94c-982f-f011-8c4e-000d3a6a6511,3237,1,d6442958-1a2a-f011-8c4d-000d3ad2b647,55acf94c-982f-f011-8c4e-000d3a6a6511,2313,170,29.3(a)(i),20,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,c8fcf152-982f-f011-8c4e-000d3a6a6511,660,4,2c29f65c-1a2a-f011-8c4e-000d3ad25d6f,59acf94c-982f-f011-8c4e-000d3a6a6511,2314,180,29.3(b)(i),21,Inshore Diver,Fares and travelling time allowance,0,Detail,14.64,14.64,2,per day,A2326071A,Transport (was Transportation),129.90,March Quarter,131.20,2024,March Quarter,1,01-07-2024,,15-07-2025 02:36:07
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,8faef94c-982f-f011-8c4e-000d3a6a6511,3238,1,d9442958-1a2a-f011-8c4d-000d3ad2b647,59acf94c-982f-f011-8c4e-000d3a6a6511,2314,180,29.3(b)(i),21,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,d7fcf152-982f-f011-8c4e-000d3a6a6511,664,3,3729f65c-1a2a-f011-8c4e-000d3ad25d6f,71acf94c-982f-f011-8c4e-000d3a6a6511,2318,190,29.3(c)(iii),22,Inshore Diver,Distant work allowance—Expenses,0,Detail,9.34,9.34,2,per occasion,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,1,01-07-2023,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,99aef94c-982f-f011-8c4e-000d3a6a6511,3241,1,e4442958-1a2a-f011-8c4d-000d3ad2b647,71acf94c-982f-f011-8c4e-000d3a6a6511,2318,190,29.3(c)(iii),22,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,d8fcf152-982f-f011-8c4e-000d3a6a6511,666,3,3c29f65c-1a2a-f011-8c4e-000d3ad25d6f,74acf94c-982f-f011-8c4e-000d3a6a6511,2319,200,29.3(c)(v),23,Inshore Diver,Distant work allowance—Accommodation and meals,0,Detail,487.71,487.71,2,per week by agreement,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,2,01-07-2023,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,9baef94c-982f-f011-8c4e-000d3a6a6511,3242,1,e6442958-1a2a-f011-8c4d-000d3ad2b647,74acf94c-982f-f011-8c4e-000d3a6a6511,2319,200,29.3(c)(v),23,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,e8fcf152-982f-f011-8c4e-000d3a6a6511,9557,3,60dc0d53-1a2a-f011-8c4e-00224895df16,95acf94c-982f-f011-8c4e-000d3a6a6511,22994,286,29.3(c)(vi),24,Inshore Diver,Distant work allowance—Accommodation and meals—broken parts of the week,0,Detail,69.73,69.73,2,per day,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,1,01-07-2023,,25-06-2025 23:36:24
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,c4aef94c-982f-f011-8c4e-000d3a6a6511,9521,1,f9db0d53-1a2a-f011-8c4e-00224895df16,95acf94c-982f-f011-8c4e-000d3a6a6511,22994,286,29.3(c)(vi),24,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,dafcf152-982f-f011-8c4e-000d3a6a6511,667,4,3e29f65c-1a2a-f011-8c4e-000d3ad25d6f,76acf94c-982f-f011-8c4e-000d3a6a6511,2320,210,29.3(c)(viii),25,Inshore Diver,Distant work allowance—Use of own vehicle allowance,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:36:08
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,9eaef94c-982f-f011-8c4e-000d3a6a6511,3243,1,e8442958-1a2a-f011-8c4d-000d3ad2b647,76acf94c-982f-f011-8c4e-000d3a6a6511,2320,210,29.3(c)(viii),25,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,c9fcf152-982f-f011-8c4e-000d3a6a6511,661,1,2f29f65c-1a2a-f011-8c4e-000d3ad25d6f,5cacf94c-982f-f011-8c4e-000d3a6a6511,2315,220,29.3(d),26,Inshore Diver,Diving clothing and equipment allowance,0,Detail,7.08,7.08,2,per day,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,a4aef94c-982f-f011-8c4e-000d3a6a6511,3244,1,eb442958-1a2a-f011-8c4d-000d3ad2b647,5cacf94c-982f-f011-8c4e-000d3a6a6511,2315,220,29.3(d),26,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,dbfcf152-982f-f011-8c4e-000d3a6a6511,668,1,4129f65c-1a2a-f011-8c4e-000d3ad25d6f,78acf94c-982f-f011-8c4e-000d3a6a6511,2321,230,29.3(e)(ii),27,Inshore Diver,"Protective clothing, footwear and equipment allowance—casual employees",0,Detail,2.53,2.53,2,per day,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,a6aef94c-982f-f011-8c4e-000d3a6a6511,3245,1,ed442958-1a2a-f011-8c4d-000d3ad2b647,78acf94c-982f-f011-8c4e-000d3a6a6511,2321,230,29.3(e)(ii),27,,Inshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,c7aef94c-982f-f011-8c4e-000d3a6a6511,657,5,2429f65c-1a2a-f011-8c4e-000d3ad25d6f,4c5d0147-982f-f011-8c4e-000d3a6a6511,2311,90,34.3(a)(i),90,Offshore Diver,Loss of personal effects reimbursement—maximum—an amount of up to,0,Detail,"3,147.00",3073.00,0,per claim,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:19:16
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,7faef94c-982f-f011-8c4e-000d3a6a6511,3230,1,c4442958-1a2a-f011-8c4d-000d3ad2b647,4c5d0147-982f-f011-8c4e-000d3a6a6511,2311,90,34.3(a)(i),90,,Offshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,d1aef94c-982f-f011-8c4e-000d3a6a6511,658,3,2629f65c-1a2a-f011-8c4e-000d3ad25d6f,53acf94c-982f-f011-8c4e-000d3a6a6511,2312,100,34.3(b)(i),100,Offshore Diver,Living away from home allowance,0,Detail,75.66,75.66,2,per day,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,1,01-07-2023,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,81aef94c-982f-f011-8c4e-000d3a6a6511,3231,1,c6442958-1a2a-f011-8c4d-000d3ad2b647,53acf94c-982f-f011-8c4e-000d3a6a6511,2312,100,34.3(b)(i),100,,Offshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,d6fcf152-982f-f011-8c4e-000d3a6a6511,663,1,3429f65c-1a2a-f011-8c4e-000d3ad25d6f,6eacf94c-982f-f011-8c4e-000d3a6a6511,2317,120,34.3(d)(ii),110,Offshore Diver,Clothing and equipment allowances—Full-time employees,0,Detail,108.61,108.61,2,per calendar month,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,85aef94c-982f-f011-8c4e-000d3a6a6511,3235,1,d0442958-1a2a-f011-8c4d-000d3ad2b647,6eacf94c-982f-f011-8c4e-000d3a6a6511,2317,120,34.3(d)(ii),110,,Offshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,cffcf152-982f-f011-8c4e-000d3a6a6511,662,1,3229f65c-1a2a-f011-8c4e-000d3ad25d6f,5eacf94c-982f-f011-8c4e-000d3a6a6511,2316,110,34.3(d)(iii),120,Offshore Diver,Clothing and equipment allowances—Casual employees,0,Detail,8.75,8.75,2,per day,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:36:23
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,83aef94c-982f-f011-8c4e-000d3a6a6511,3234,1,cd442958-1a2a-f011-8c4d-000d3ad2b647,5eacf94c-982f-f011-8c4e-000d3a6a6511,2316,110,34.3(d)(iii),120,,Offshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:22
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,10,2025,0,e4fcf152-982f-f011-8c4e-000d3a6a6511,9633,5,d18ff754-1a2a-f011-8c4e-00224811a9bb,97acf94c-982f-f011-8c4e-000d3a6a6511,23135,287,34.3(f)(i),130,Offshore Diver,Insurance policy—reimbursement of cost policy,0,Detail,"162,599.00",156589.00,0,insured sum,A2332596F,Insurance and financial services,143.40,March Quarter,138.10,2024,March Quarter,1,01-07-2025,,03-06-2025 01:19:16
0e5d0147-982f-f011-8c4e-000d3a6a6511,108,MA000108,8,2025,0,aaaef94c-982f-f011-8c4e-000d3a6a6511,9632,1,ce8ff754-1a2a-f011-8c4e-00224811a9bb,97acf94c-982f-f011-8c4e-000d3a6a6511,23135,287,34.3(f)(i),130,,Offshore Diver,0,Group,,,,,,,,,,,,,,,25-06-2025 23:36:23
93d5caf7-982f-f011-8c4d-00224811bbd2,109,MA000109,10,2025,0,b8d5caf7-982f-f011-8c4d-00224811bbd2,669,4,4629f65c-1a2a-f011-8c4e-000d3ad25d6f,9cd5caf7-982f-f011-8c4d-00224811bbd2,2322,50,17.3(b),16,,Vehicle allowance,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:36:08
93d5caf7-982f-f011-8c4d-00224811bbd2,109,MA000109,10,2025,0,bad5caf7-982f-f011-8c4d-00224811bbd2,671,4,4e29f65c-1a2a-f011-8c4e-000d3ad25d6f,9ed5caf7-982f-f011-8c4d-00224811bbd2,2324,20,17.3(e)(ii),20,,Travel to and from distant work,0,Detail,7.44,7.44,2,per occasion,A2326071A,Transport (was Transportation),129.90,March Quarter,131.20,2024,March Quarter,1,01-07-2024,,15-07-2025 02:36:08
93d5caf7-982f-f011-8c4d-00224811bbd2,109,MA000109,10,2025,0,bbd5caf7-982f-f011-8c4d-00224811bbd2,672,5,5529f65c-1a2a-f011-8c4e-000d3ad25d6f,9fd5caf7-982f-f011-8c4d-00224811bbd2,2325,30,17.3(f)(ii),30,,Accommodation and meals allowance—distant work,0,Detail,431.57,421.45,2,per week,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:27:15
93d5caf7-982f-f011-8c4d-00224811bbd2,109,MA000109,10,2025,0,bcd5caf7-982f-f011-8c4d-00224811bbd2,673,5,5e29f65c-1a2a-f011-8c4e-000d3ad25d6f,a1d5caf7-982f-f011-8c4d-00224811bbd2,2326,40,17.3(f)(iii),40,,Accommodation and meals allowance—distant work—broken parts of the week,0,Detail,61.74,60.29,2,per day,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:27:15
93d5caf7-982f-f011-8c4d-00224811bbd2,109,MA000109,10,2025,0,b9d5caf7-982f-f011-8c4d-00224811bbd2,670,5,4929f65c-1a2a-f011-8c4e-000d3ad25d6f,9dd5caf7-982f-f011-8c4d-00224811bbd2,2323,70,17.3(g)(i),70,,Loss of personal effects allowance—maximum—an amount of up to,0,Detail,"3,074.00",3002.00,0,per occasion,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:27:15
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,f84d68ca-982f-f011-8c4e-0022481268c7,674,5,6329f65c-1a2a-f011-8c4e-000d3ad25d6f,305162be-982f-f011-8c4e-0022481268c7,2327,30,17.3(a)(ii),40,,Meal allowance—meal break at post,0,Detail,21.28,20.74,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:27:47
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,ff4d68ca-982f-f011-8c4e-0022481268c7,9559,5,64dc0d53-1a2a-f011-8c4e-00224895df16,305162be-982f-f011-8c4e-0022481268c7,2327,30,17.3(a)(ii),40,,Meal allowance—overtime of more than 2 hours,0,Detail,21.28,20.74,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,2,01-07-2025,,03-06-2025 01:27:47
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,f94d68ca-982f-f011-8c4e-0022481268c7,675,4,6529f65c-1a2a-f011-8c4e-000d3ad25d6f,c80970c4-982f-f011-8c4e-0022481268c7,2328,50,17.3(c)(iii),50,,Travelling—transport and fares—motor vehicle allowance,0,Detail,0.99,.99,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:36:08
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,fb4d68ca-982f-f011-8c4e-0022481268c7,676,4,6829f65c-1a2a-f011-8c4e-000d3ad25d6f,c80970c4-982f-f011-8c4e-0022481268c7,2328,50,17.3(c)(iii),50,,Travelling—transport and fares—motor cycle allowance,0,Detail,0.33,.33,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,2,01-07-2024,,15-07-2025 02:36:08
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,fe4d68ca-982f-f011-8c4e-0022481268c7,677,5,6d29f65c-1a2a-f011-8c4e-000d3ad25d6f,ce0970c4-982f-f011-8c4e-0022481268c7,2329,60,17.3(c)(iv),60,,Duty away from normal place of work—breakfast between 6.00 am and 8.00 am,0,Detail,24.91,24.28,2,per meal,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:27:47
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,004e68ca-982f-f011-8c4e-0022481268c7,9478,5,731a2a54-1a2a-f011-8c4d-7c1e52631782,ce0970c4-982f-f011-8c4e-0022481268c7,2329,60,17.3(c)(iv),60,,Duty away from normal place of work—lunch between 12 noon and 2.00 pm,0,Detail,24.91,24.28,2,per meal,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,2,01-07-2025,,03-06-2025 01:27:47
155162be-982f-f011-8c4e-0022481268c7,110,MA000110,10,2025,0,014e68ca-982f-f011-8c4e-0022481268c7,9479,5,741a2a54-1a2a-f011-8c4d-7c1e52631782,ce0970c4-982f-f011-8c4e-0022481268c7,2329,60,17.3(c)(iv),60,,Duty away from normal place of work—dinner after 6.00 pm,0,Detail,41.52,40.47,2,per meal,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,3,01-07-2025,,03-06-2025 01:27:47
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,ee7e015e-982f-f011-8c4e-00224895df16,682,5,8029f65c-1a2a-f011-8c4e-000d3ad25d6f,ced10658-982f-f011-8c4e-00224895df16,2333,30,20.2(a),110,,Meal allowance,0,Detail,19.93,19.43,2,per meal,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,8,2025,0,f07e015e-982f-f011-8c4e-00224895df16,683,1,8129f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,,Capital cities,0,Group,,,,,,,,,.00,2014,,1,,,25-06-2025 23:51:06
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,8,2025,0,41c7f963-982f-f011-8c4e-00224895df16,684,1,8229f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,,Other places within Australia,0,Group,,,,,,,,,.00,2014,,2,,,25-06-2025 23:51:06
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,8,2025,0,44c7f963-982f-f011-8c4e-00224895df16,685,1,8329f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,,Part day absence,0,Group,,,,,,,,,.00,2014,,3,,,25-06-2025 23:51:06
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,49c7f963-982f-f011-8c4e-00224895df16,686,5,8429f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Capital cities,Breakfast,0,Detail,25.67,25.02,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,4,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,4fc7f963-982f-f011-8c4e-00224895df16,687,5,8829f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Capital cities,Lunch,0,Detail,43.68,42.58,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,5,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,54c7f963-982f-f011-8c4e-00224895df16,688,5,8b29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Capital cities,Dinner,0,Detail,61.47,59.92,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,6,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,56c7f963-982f-f011-8c4e-00224895df16,689,3,8c29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Capital cities,Accommodation (per night),0,Detail,227.54,227.54,2,per night,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,7,01-07-2023,,25-06-2025 23:51:06
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,58c7f963-982f-f011-8c4e-00224895df16,690,5,8e29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Capital cities,Total,0,Detail,358.36,355.06,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,8,01-07-2025,,03-06-2025 01:32:05
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,5cc7f963-982f-f011-8c4e-00224895df16,691,5,8f29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Other places within Australia,Breakfast,0,Detail,16.49,16.07,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,9,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,61c7f963-982f-f011-8c4e-00224895df16,692,5,9129f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Other places within Australia,Lunch,0,Detail,33.24,32.40,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,10,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,63c7f963-982f-f011-8c4e-00224895df16,693,5,9429f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Other places within Australia,Dinner,0,Detail,47.05,45.86,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,11,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,67c7f963-982f-f011-8c4e-00224895df16,694,3,9629f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Other places within Australia,Accommodation (per night),0,Detail,132.64,132.64,2,per night,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,12,01-07-2023,,25-06-2025 23:51:06
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,69c7f963-982f-f011-8c4e-00224895df16,695,5,9929f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Other places within Australia,Total,0,Detail,229.42,226.97,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,13,01-07-2025,,03-06-2025 01:32:05
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,6bc7f963-982f-f011-8c4e-00224895df16,696,5,9b29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Part day absence,Breakfast,0,Detail,19.96,19.46,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,14,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,6dc7f963-982f-f011-8c4e-00224895df16,697,5,9d29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Part day absence,Lunch,0,Detail,19.96,19.46,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,15,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,6fc7f963-982f-f011-8c4e-00224895df16,698,5,9f29f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Part day absence,Dinner,0,Detail,26.48,25.81,2,per night,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,16,01-07-2025,,03-06-2025 01:32:04
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,71c7f963-982f-f011-8c4e-00224895df16,699,1,a329f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Part day absence,Accommodation (per night),0,Detail,,,, ,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,.00,2014,,17,01-07-2024,,11-07-2025 00:57:55
b1d10658-982f-f011-8c4e-00224895df16,111,MA000111,10,2025,0,73c7f963-982f-f011-8c4e-00224895df16,700,1,a529f65c-1a2a-f011-8c4e-000d3ad25d6f,d0d10658-982f-f011-8c4e-00224895df16,2334,40,20.3(d),120,Part day absence,Total,0,Detail,,,, ,A2327601T,,146.30,March Quarter,.00,2014,,18,01-07-2024,,11-07-2025 00:57:57
